elapsed_s,esp_ms,state,clutch_mode,angle_deg,motor3_pwm,error,motor2_count,target_count,position_error,motor2_pwm,target_step
45.697,7351069,0,0,0.0,0,0,408,409,1,0,0
45.798,7351169,0,0,0.0,0,0,408,409,1,0,0
45.897,7351269,0,0,0.0,0,0,408,409,1,0,0
45.998,7351369,0,0,0.0,0,0,408,409,1,0,0
46.098,7351469,0,0,0.0,0,0,408,409,1,0,0
46.197,7351569,0,0,0.0,0,0,408,409,1,0,0
46.297,7351669,0,0,0.0,0,0,408,409,1,0,0
46.397,7351769,0,0,0.0,0,0,408,409,1,0,0
46.497,7351869,0,0,0.0,0,0,408,409,1,0,0
46.597,7351969,0,0,0.0,0,0,408,409,1,0,0
46.697,7352069,0,0,0.0,0,0,408,409,1,0,0
46.798,7352169,0,0,0.0,0,0,408,409,1,0,0
46.898,7352269,0,0,0.0,0,0,408,409,1,0,0
46.998,7352369,0,0,0.0,0,0,408,409,1,0,0
47.097,7352469,0,0,0.0,0,0,408,409,1,0,0
47.210,7352581,0,0,0.0,0,0,408,409,1,0,0
47.297,7352669,0,0,0.0,0,0,408,409,1,0,0
47.397,7352769,0,0,0.0,0,0,408,409,1,0,0
47.498,7352869,0,0,0.0,0,0,408,409,1,0,0
47.598,7352969,0,0,0.0,0,0,408,409,1,0,0
47.698,7353069,0,0,0.0,0,0,408,409,1,0,0
47.797,7353169,0,0,0.0,0,0,408,409,1,0,0
47.897,7353269,0,0,0.0,0,0,408,409,1,0,0
47.998,7353369,0,0,0.0,0,0,408,409,1,0,0
48.097,7353469,0,0,0.0,0,0,408,409,1,0,0
48.197,7353569,0,0,0.0,0,0,408,409,1,0,0
48.299,7353669,0,0,0.0,0,0,408,409,1,0,0
48.397,7353769,0,0,0.0,0,0,408,409,1,0,0
48.497,7353869,0,0,0.0,0,0,408,409,1,0,0
48.597,7353969,0,0,0.0,0,0,408,409,1,0,0
48.697,7354069,0,0,0.0,0,0,408,409,1,0,0
48.797,7354169,0,0,0.0,0,0,408,409,1,0,0
48.897,7354269,0,0,0.0,0,0,408,409,1,0,0
48.998,7354369,0,0,0.0,0,0,408,409,1,0,0
49.097,7354469,0,0,0.0,0,0,408,409,1,0,0
49.210,7354581,0,0,0.0,0,0,408,409,1,0,0
49.297,7354669,0,0,0.0,0,0,408,409,1,0,0
49.397,7354769,0,0,0.0,0,0,408,409,1,0,0
49.498,7354869,0,0,0.0,0,0,408,409,1,0,0
49.597,7354969,0,0,0.0,0,0,408,409,1,0,0
49.700,7355069,0,0,0.0,0,0,408,409,1,0,0
49.797,7355169,0,0,0.0,0,0,408,409,1,0,0
49.898,7355269,0,0,0.0,0,0,408,409,1,0,0
49.998,7355369,0,0,0.0,0,0,408,409,1,0,0
50.099,7355469,0,0,0.0,0,0,408,409,1,0,0
50.197,7355569,0,0,0.0,0,0,408,409,1,0,0
50.297,7355669,0,0,0.0,0,0,408,409,1,0,0
50.397,7355769,0,0,0.0,0,0,408,409,1,0,0
50.498,7355869,0,0,0.0,0,0,408,409,1,0,0
50.598,7355969,0,0,0.0,0,0,408,409,1,0,0
50.697,7356069,0,0,0.0,0,0,408,409,1,0,0
50.797,7356169,0,0,0.0,0,0,408,409,1,0,0
50.897,7356269,0,0,0.0,0,0,408,409,1,0,0
50.997,7356369,0,0,0.0,0,0,408,409,1,0,0
51.099,7356469,0,0,0.0,0,0,408,409,1,0,0
51.210,7356581,0,0,0.0,0,0,408,409,1,0,0
51.297,7356669,0,0,0.0,0,0,408,409,1,0,0
51.397,7356769,0,0,0.0,0,0,408,409,1,0,0
51.497,7356869,0,0,0.0,0,0,408,409,1,0,0
51.597,7356969,0,0,0.0,0,0,408,409,1,0,0
51.700,7357069,0,0,0.0,0,0,408,409,1,0,0
51.797,7357169,0,0,0.0,0,0,408,409,1,0,0
51.899,7357269,0,0,0.0,0,0,408,409,1,0,0
51.998,7357369,0,0,0.0,0,0,408,409,1,0,0
52.097,7357469,0,0,0.0,0,0,408,409,1,0,0
52.197,7357569,0,0,0.0,0,0,408,409,1,0,0
52.297,7357669,0,0,0.0,0,0,408,409,1,0,0
52.396,7357769,0,0,0.0,0,0,408,409,1,0,0
52.502,7357869,0,0,0.0,0,0,408,409,1,0,0
52.597,7357969,0,0,0.0,0,0,408,409,1,0,0
52.697,7358069,0,0,0.0,0,0,408,409,1,0,0
52.797,7358169,0,0,0.0,0,0,408,409,1,0,0
52.897,7358269,0,0,0.0,0,0,408,409,1,0,0
52.997,7358369,0,0,0.0,0,0,408,409,1,0,0
53.097,7358469,0,0,0.0,0,0,408,409,1,0,0
53.210,7358581,0,0,0.0,0,0,408,409,1,0,0
53.297,7358669,0,0,0.0,0,0,408,409,1,0,0
53.397,7358769,0,0,0.0,0,0,408,409,1,0,0
53.497,7358869,0,0,0.0,0,0,408,409,1,0,0
53.597,7358969,0,0,0.0,0,0,408,409,1,0,0
53.698,7359069,0,0,0.0,0,0,408,409,1,0,0
53.797,7359169,0,0,0.0,0,0,408,409,1,0,0
53.902,7359269,0,0,0.0,0,0,408,409,1,0,0
53.998,7359369,0,0,0.0,0,0,408,409,1,0,0
54.097,7359469,0,0,0.0,0,0,408,409,1,0,0
54.196,7359569,0,0,0.0,0,0,408,409,1,0,0
54.306,7359669,0,0,0.0,0,0,408,409,1,0,0
54.396,7359769,0,0,0.0,0,0,408,409,1,0,0
54.497,7359869,0,0,0.0,0,0,408,409,1,0,0
54.596,7359969,0,0,0.0,0,0,408,409,1,0,0
54.698,7360069,0,0,0.0,0,0,408,409,1,0,0
54.797,7360169,0,0,0.0,0,0,408,409,1,0,0
54.897,7360269,0,0,0.0,0,0,408,409,1,0,0
55.000,7360369,0,0,0.0,0,0,408,409,1,0,0
55.097,7360469,0,0,0.0,0,0,408,409,1,0,0
55.210,7360581,0,0,0.0,0,0,408,409,1,0,0
55.297,7360669,0,0,0.0,0,0,408,409,1,0,0
55.397,7360769,0,0,0.0,0,0,408,409,1,0,0
55.497,7360869,0,0,0.0,0,0,408,409,1,0,0
55.598,7360969,0,0,0.0,0,0,408,409,1,0,0
55.698,7361069,0,0,0.0,0,0,408,409,1,0,0
55.797,7361169,0,0,0.0,0,0,408,409,1,0,0
55.898,7361269,0,0,0.0,0,0,408,409,1,0,0
55.997,7361369,0,0,0.0,0,0,408,409,1,0,0
56.097,7361469,0,0,0.0,0,0,408,409,1,0,0
56.198,7361569,0,0,0.0,0,0,408,409,1,0,0
56.297,7361669,0,0,0.0,0,0,408,409,1,0,0
56.397,7361769,0,0,0.0,0,0,408,409,1,0,0
56.498,7361869,0,0,0.0,0,0,408,409,1,0,0
56.597,7361969,0,0,0.0,0,0,408,409,1,0,0
56.697,7362069,0,0,0.0,0,0,408,409,1,0,0
56.798,7362169,0,0,0.0,0,0,408,409,1,0,0
56.897,7362269,0,0,0.0,0,0,408,409,1,0,0
56.997,7362369,0,0,0.0,0,0,408,409,1,0,0
57.097,7362469,0,0,0.0,0,0,408,409,1,0,0
57.210,7362581,0,0,0.0,0,0,408,409,1,0,0
57.296,7362669,0,0,0.0,0,0,408,409,1,0,0
57.397,7362769,0,0,0.0,0,0,408,409,1,0,0
57.496,7362869,0,0,0.0,0,0,408,409,1,0,0
57.597,7362969,0,0,0.0,0,0,408,409,1,0,0
57.697,7363069,0,0,0.0,0,0,408,409,1,0,0
57.796,7363169,0,0,0.0,0,0,408,409,1,0,0
57.900,7363269,0,0,0.0,0,0,408,409,1,0,0
57.997,7363369,0,0,0.0,0,0,408,409,1,0,0
58.097,7363469,0,0,0.0,0,0,408,409,1,0,0
58.197,7363569,0,0,0.0,0,0,408,409,1,0,0
58.297,7363669,0,0,0.0,0,0,408,409,1,0,0
58.397,7363769,0,0,0.0,0,0,408,409,1,0,0
58.497,7363869,0,0,0.0,0,0,408,409,1,0,0
58.597,7363969,0,0,0.0,0,0,408,409,1,0,0
58.696,7364069,0,0,0.0,0,0,408,409,1,0,0
58.796,7364169,0,0,0.0,0,0,408,409,1,0,0
58.897,7364269,0,0,0.0,0,0,408,409,1,0,0
58.998,7364369,0,0,0.0,0,0,408,409,1,0,0
59.101,7364469,0,0,0.0,0,0,408,409,1,0,0
59.210,7364581,0,0,0.0,0,0,408,409,1,0,0
59.296,7364669,0,0,0.0,0,0,408,409,1,0,0
59.396,7364769,0,0,0.0,0,0,408,409,1,0,0
59.496,7364869,0,0,0.0,0,0,408,409,1,0,0
59.596,7364969,0,0,0.0,0,0,408,409,1,0,0
59.697,7365069,0,0,0.0,0,0,408,409,1,0,0
59.797,7365169,0,0,0.0,0,0,408,409,1,0,0
59.896,7365269,0,0,0.0,0,0,408,409,1,0,0
59.996,7365369,0,0,0.0,0,0,408,409,1,0,0
60.098,7365469,0,0,0.0,0,0,408,409,1,0,0
60.196,7365569,0,0,0.0,0,0,408,409,1,0,0
60.296,7365669,0,0,0.0,0,0,408,409,1,0,0
60.396,7365769,0,0,0.0,0,0,408,409,1,0,0
60.496,7365869,0,0,0.0,0,0,408,409,1,0,0
60.597,7365969,0,0,0.0,0,0,408,409,1,0,0
60.696,7366069,0,0,0.0,0,0,408,409,1,0,0
60.797,7366169,0,0,0.0,0,0,408,409,1,0,0
60.896,7366269,0,0,0.0,0,0,408,409,1,0,0
60.996,7366369,0,0,0.0,0,0,408,409,1,0,0
61.096,7366469,0,0,0.0,0,0,408,409,1,0,0
61.210,7366581,0,0,0.0,0,0,408,409,1,0,0
61.296,7366669,0,0,0.0,0,0,408,409,1,0,0
61.396,7366769,0,0,0.0,0,0,408,409,1,0,0
61.496,7366869,0,0,0.0,0,0,408,409,1,0,0
61.597,7366969,0,0,0.0,0,0,408,409,1,0,0
61.700,7367069,0,0,0.0,0,0,408,409,1,0,0
61.799,7367169,0,0,0.0,0,0,408,409,1,0,0
61.897,7367269,0,0,0.0,0,0,408,409,1,0,0
61.997,7367369,0,0,0.0,0,0,408,409,1,0,0
62.096,7367469,0,0,0.0,0,0,408,409,1,0,0
62.196,7367569,0,0,0.0,0,0,408,409,1,0,0
62.298,7367669,0,0,0.0,0,0,408,409,1,0,0
62.396,7367769,0,0,0.0,0,0,408,409,1,0,0
62.496,7367869,0,0,0.0,0,0,408,409,1,0,0
62.598,7367969,0,0,0.0,0,0,408,409,1,0,0
62.702,7368069,0,0,0.0,0,0,408,409,1,0,0
62.796,7368169,0,0,0.0,0,0,408,409,1,0,0
62.897,7368269,0,0,0.0,0,0,408,409,1,0,0
62.996,7368369,0,0,0.0,0,0,408,409,1,0,0
63.096,7368469,0,0,0.0,0,0,408,409,1,0,0
63.209,7368581,0,0,0.0,0,0,408,409,1,0,0
63.296,7368669,0,0,0.0,0,0,408,409,1,0,0
63.396,7368769,0,0,0.0,0,0,408,409,1,0,0
63.496,7368869,0,0,0.0,0,0,408,409,1,0,0
63.596,7368969,0,0,0.0,0,0,408,409,1,0,0
63.696,7369069,0,0,0.0,0,0,408,409,1,0,0
63.798,7369169,0,0,0.0,0,0,408,409,1,0,0
63.897,7369269,0,0,0.0,0,0,408,409,1,0,0
64.000,7369369,0,0,0.0,0,0,408,409,1,0,0
64.100,7369469,0,0,0.0,0,0,408,409,1,0,0
64.196,7369569,0,0,0.0,0,0,408,409,1,0,0
64.296,7369669,0,0,0.0,0,0,408,409,1,0,0
64.396,7369769,0,0,0.0,0,0,408,409,1,0,0
64.496,7369869,0,0,0.0,0,0,408,409,1,0,0
64.596,7369969,0,0,0.0,0,0,408,409,1,0,0
64.696,7370069,0,0,0.0,0,0,408,409,1,0,0
64.796,7370169,0,0,0.0,0,0,408,409,1,0,0
64.896,7370269,0,0,0.0,0,0,408,409,1,0,0
64.996,7370369,0,0,0.0,0,0,408,409,1,0,0
65.097,7370469,0,0,0.0,0,0,408,409,1,0,0
65.210,7370581,0,0,0.0,0,0,408,409,1,0,0
65.296,7370669,0,0,0.0,0,0,408,409,1,0,0
65.396,7370769,0,0,0.0,0,0,408,409,1,0,0
65.496,7370869,0,0,0.0,0,0,408,409,1,0,0
65.597,7370969,0,0,0.0,0,0,408,409,1,0,0
65.701,7371069,0,0,0.0,0,0,408,409,1,0,0
65.799,7371169,0,0,0.0,0,0,408,409,1,0,0
65.896,7371269,0,0,0.0,0,0,408,409,1,0,0
66.001,7371369,0,0,0.0,0,0,408,409,1,0,0
66.096,7371469,0,0,0.0,0,0,408,409,1,0,0
66.196,7371569,0,0,0.0,0,0,408,409,1,0,0
66.296,7371669,0,0,0.0,0,0,408,409,1,0,0
66.396,7371769,0,0,0.0,0,0,408,409,1,0,0
66.496,7371869,0,0,0.0,0,0,408,409,1,0,0
66.596,7371969,0,0,0.0,0,0,408,409,1,0,0
66.701,7372069,0,0,0.0,0,0,408,409,1,0,0
66.798,7372169,0,0,0.0,0,0,408,409,1,0,0
66.896,7372269,0,0,0.0,0,0,408,409,1,0,0
66.996,7372369,0,0,0.0,0,0,408,409,1,0,0
67.096,7372469,0,0,0.0,0,0,408,409,1,0,0
67.210,7372581,0,0,0.0,0,0,408,409,1,0,0
67.296,7372669,0,0,0.0,0,0,408,409,1,0,0
67.396,7372769,0,0,0.0,0,0,408,409,1,0,0
67.496,7372869,0,0,0.0,0,0,408,409,1,0,0
67.596,7372969,0,0,0.0,0,0,408,409,1,0,0
67.696,7373069,0,0,0.0,0,0,408,409,1,0,0
67.796,7373169,0,0,0.0,0,0,408,409,1,0,0
67.896,7373269,0,0,0.0,0,0,408,409,1,0,0
67.996,7373369,0,0,0.0,0,0,408,409,1,0,0
68.096,7373469,0,0,0.0,0,0,408,409,1,0,0
68.199,7373569,0,0,0.0,0,0,408,409,1,0,0
68.296,7373669,0,0,0.0,0,0,408,409,1,0,0
68.396,7373769,0,0,0.0,0,0,408,409,1,0,0
68.496,7373869,0,0,0.0,0,0,408,409,1,0,0
68.596,7373969,0,0,0.0,0,0,408,409,1,0,0
68.697,7374069,0,0,0.0,0,0,408,409,1,0,0
68.796,7374169,0,0,0.0,0,0,408,409,1,0,0
68.896,7374269,0,0,0.0,0,0,408,409,1,0,0
68.996,7374369,0,0,0.0,0,0,408,409,1,0,0
69.097,7374469,0,0,0.0,0,0,408,409,1,0,0
69.209,7374581,0,0,0.0,0,0,408,409,1,0,0
69.296,7374669,0,0,0.0,0,0,408,409,1,0,0
69.396,7374769,0,0,0.0,0,0,408,409,1,0,0
69.497,7374869,0,0,0.0,0,0,408,409,1,0,0
69.596,7374969,0,0,0.0,0,0,408,409,1,0,0
69.696,7375069,0,0,0.0,0,0,408,409,1,0,0
69.796,7375169,0,0,0.0,0,0,408,409,1,0,0
69.896,7375269,0,0,0.0,0,0,408,409,1,0,0
69.996,7375369,0,0,0.0,0,0,408,409,1,0,0
70.097,7375469,0,0,0.0,0,0,408,409,1,0,0
70.198,7375569,0,0,0.0,0,0,408,409,1,0,0
70.296,7375669,0,0,0.0,0,0,408,409,1,0,0
70.396,7375769,0,0,0.0,0,0,408,409,1,0,0
70.496,7375869,0,0,0.0,0,0,408,409,1,0,0
70.596,7375969,0,0,0.0,0,0,408,409,1,0,0
70.696,7376069,0,0,0.0,0,0,408,409,1,0,0
70.796,7376169,0,0,0.0,0,0,408,409,1,0,0
70.897,7376269,0,0,0.0,0,0,408,409,1,0,0
70.996,7376369,0,0,0.0,0,0,408,409,1,0,0
71.096,7376469,0,0,0.0,0,0,408,409,1,0,0
71.210,7376581,0,0,0.0,0,0,408,409,1,0,0
71.296,7376669,0,0,0.0,0,0,408,409,1,0,0
71.396,7376769,0,0,0.0,0,0,408,409,1,0,0
71.496,7376869,0,0,0.0,0,0,408,409,1,0,0
71.596,7376969,0,0,0.0,0,0,408,409,1,0,0
71.699,7377069,0,0,0.0,0,0,408,409,1,0,0
71.796,7377169,0,0,0.0,0,0,408,409,1,0,0
71.896,7377269,0,0,0.0,0,0,408,409,1,0,0
71.996,7377369,0,0,0.0,0,0,408,409,1,0,0
72.096,7377469,0,0,0.0,0,0,408,409,1,0,0
72.196,7377569,0,0,0.0,0,0,408,409,1,0,0
72.295,7377669,0,0,0.0,0,0,408,409,1,0,0
72.396,7377769,0,0,0.0,0,0,408,409,1,0,0
72.495,7377869,0,0,0.0,0,0,408,409,1,0,0
72.596,7377969,0,0,0.0,0,0,408,409,1,0,0
72.696,7378069,0,0,0.0,0,0,408,409,1,0,0
72.797,7378169,0,0,0.0,0,0,408,409,1,0,0
72.896,7378269,0,0,0.0,0,0,408,409,1,0,0
72.996,7378369,0,0,0.0,0,0,408,409,1,0,0
73.096,7378469,0,0,0.0,0,0,408,409,1,0,0
73.210,7378581,0,0,0.0,0,0,408,409,1,0,0
73.296,7378669,0,0,0.0,0,0,408,409,1,0,0
73.396,7378769,0,0,0.0,0,0,408,409,1,0,0
73.496,7378869,0,0,0.0,0,0,408,409,1,0,0
73.597,7378969,0,0,0.0,0,0,408,409,1,0,0
73.696,7379069,0,0,0.0,0,0,408,409,1,0,0
73.796,7379169,0,0,0.0,0,0,408,409,1,0,0
73.896,7379269,0,0,0.0,0,0,408,409,1,0,0
73.997,7379369,0,0,0.0,0,0,408,409,1,0,0
74.097,7379469,0,0,0.0,0,0,408,409,1,0,0
74.196,7379569,0,0,0.0,0,0,408,409,1,0,0
74.295,7379669,0,0,0.0,0,0,408,409,1,0,0
74.396,7379769,0,0,0.0,0,0,408,409,1,0,0
74.495,7379869,0,0,0.0,0,0,408,409,1,0,0
74.595,7379969,0,0,0.0,0,0,408,409,1,0,0
74.696,7380069,0,0,0.0,0,0,408,409,1,0,0
74.796,7380169,0,0,0.0,0,0,408,409,1,0,0
74.897,7380269,0,0,0.0,0,0,408,409,1,0,0
74.996,7380369,0,0,0.0,0,0,408,409,1,0,0
75.097,7380469,0,0,0.0,0,0,408,409,1,0,0
75.209,7380581,0,0,0.0,0,0,408,409,1,0,0
75.296,7380669,0,0,0.0,0,0,408,409,1,0,0
75.396,7380769,0,0,0.0,0,0,408,409,1,0,0
75.496,7380869,0,0,0.0,0,0,408,409,1,0,0
75.598,7380969,0,0,0.0,0,0,408,409,1,0,0
75.698,7381069,0,0,0.0,0,0,408,409,1,0,0
75.795,7381169,0,0,0.0,0,0,408,409,1,0,0
75.896,7381269,0,0,0.0,0,0,408,409,1,0,0
75.997,7381369,0,0,0.0,0,0,408,409,1,0,0
76.096,7381469,0,0,0.0,0,0,408,409,1,0,0
76.198,7381569,0,0,0.0,0,0,408,409,1,0,0
76.295,7381669,0,0,0.0,0,0,408,409,1,0,0
76.395,7381769,0,0,0.0,0,0,408,409,1,0,0
76.495,7381869,0,0,0.0,0,0,408,409,1,0,0
76.595,7381969,0,0,0.0,0,0,408,409,1,0,0
76.696,7382069,0,0,0.0,0,0,408,409,1,0,0
76.796,7382169,0,0,0.0,0,0,408,409,1,0,0
76.895,7382269,0,0,0.0,0,0,408,409,1,0,0
76.995,7382369,0,0,0.0,0,0,408,409,1,0,0
77.095,7382469,0,0,0.0,0,0,408,409,1,0,0
77.209,7382581,0,0,0.0,0,0,408,409,1,0,0
77.295,7382669,0,0,0.0,0,0,408,409,1,0,0
77.395,7382769,0,0,0.0,0,0,408,409,1,0,0
77.496,7382869,0,0,0.0,0,0,408,409,1,0,0
77.595,7382969,0,0,0.0,0,0,408,409,1,0,0
77.696,7383069,0,0,0.0,0,0,408,409,1,0,0
77.796,7383169,0,0,0.0,0,0,408,409,1,0,0
77.895,7383269,0,0,0.0,0,0,408,409,1,0,0
77.998,7383369,0,0,0.0,0,0,408,409,1,0,0
78.096,7383469,0,0,0.0,0,0,408,409,1,0,0
78.195,7383569,0,0,0.0,0,0,408,409,1,0,0
78.295,7383669,0,0,0.0,0,0,408,409,1,0,0
78.395,7383769,0,0,0.0,0,0,408,409,1,0,0
78.495,7383869,0,0,0.0,0,0,408,409,1,0,0
78.597,7383969,0,0,0.0,0,0,408,409,1,0,0
78.696,7384069,0,0,0.0,0,0,408,409,1,0,0
78.796,7384169,0,0,0.0,0,0,408,409,1,0,0
78.895,7384269,0,0,0.0,0,0,408,409,1,0,0
78.995,7384369,0,0,0.0,0,0,408,409,1,0,0
79.096,7384469,0,0,0.0,0,0,408,409,1,0,0
79.209,7384581,0,0,0.0,0,0,408,409,1,0,0
79.296,7384669,0,0,0.0,0,0,408,409,1,0,0
79.395,7384769,0,0,0.0,0,0,408,409,1,0,0
79.495,7384869,0,0,0.0,0,0,408,409,1,0,0
79.595,7384969,0,0,0.0,0,0,408,409,1,0,0
79.697,7385069,0,0,0.0,0,0,408,409,1,0,0
79.796,7385169,0,0,0.0,0,0,408,409,1,0,0
79.895,7385269,0,0,0.0,0,0,408,409,1,0,0
79.995,7385369,0,0,0.0,0,0,408,409,1,0,0
80.096,7385469,0,0,0.0,0,0,408,409,1,0,0
80.196,7385569,0,0,0.0,0,0,408,409,1,0,0
80.295,7385669,0,0,0.0,0,0,408,409,1,0,0
80.396,7385769,0,0,0.0,0,0,408,409,1,0,0
80.496,7385869,0,0,0.0,0,0,408,409,1,0,0
80.596,7385969,0,0,0.0,0,0,408,409,1,0,0
80.695,7386069,0,0,0.0,0,0,408,409,1,0,0
80.795,7386169,0,0,0.0,0,0,408,409,1,0,0
80.897,7386269,0,0,0.0,0,0,408,409,1,0,0
80.996,7386369,0,0,0.0,0,0,408,409,1,0,0
81.095,7386469,0,0,0.0,0,0,408,409,1,0,0
81.209,7386581,0,0,0.0,0,0,408,409,1,0,0
81.295,7386669,0,0,0.0,0,0,408,409,1,0,0
81.395,7386769,0,0,0.0,0,0,408,409,1,0,0
81.495,7386869,0,0,0.0,0,0,408,409,1,0,0
81.595,7386969,0,0,0.0,0,0,408,409,1,0,0
81.695,7387069,0,0,0.0,0,0,408,409,1,0,0
81.795,7387169,0,0,0.0,0,0,408,409,1,0,0
81.895,7387269,0,0,0.0,0,0,408,409,1,0,0
81.996,7387369,0,0,0.0,0,0,408,409,1,0,0
82.095,7387469,0,0,0.0,0,0,408,409,1,0,0
82.197,7387569,0,0,0.0,0,0,408,409,1,0,0
82.295,7387669,0,0,0.0,0,0,408,409,1,0,0
82.395,7387769,0,0,0.0,0,0,408,409,1,0,0
82.496,7387869,0,0,0.0,0,0,408,409,1,0,0
82.596,7387969,0,0,0.0,0,0,408,409,1,0,0
82.697,7388069,0,0,0.0,0,0,408,409,1,0,0
82.796,7388169,0,0,0.0,0,0,408,409,1,0,0
82.895,7388269,0,0,0.0,0,0,408,409,1,0,0
82.995,7388369,0,0,0.0,0,0,408,409,1,0,0
83.096,7388469,0,0,0.0,0,0,408,409,1,0,0
83.209,7388581,0,0,0.0,0,0,408,409,1,0,0
83.295,7388669,0,0,0.0,0,0,408,409,1,0,0
83.395,7388769,0,0,0.0,0,0,408,409,1,0,0
83.497,7388869,0,0,0.0,0,0,408,409,1,0,0
83.595,7388969,0,0,0.0,0,0,408,409,1,0,0
83.695,7389069,0,0,0.0,0,0,408,409,1,0,0
83.796,7389169,0,0,0.0,0,0,408,409,1,0,0
83.895,7389269,0,0,0.0,0,0,408,409,1,0,0
83.995,7389369,0,0,0.0,0,0,408,409,1,0,0
84.095,7389469,0,0,0.0,0,0,408,409,1,0,0
84.195,7389569,0,0,0.0,0,0,408,409,1,0,0
84.295,7389669,0,0,0.0,0,0,408,409,1,0,0
84.395,7389769,0,0,0.0,0,0,408,409,1,0,0
84.495,7389869,0,0,0.0,0,0,408,409,1,0,0
84.595,7389969,0,0,0.0,0,0,408,409,1,0,0
84.695,7390069,0,0,0.0,0,0,408,409,1,0,0
84.795,7390169,0,0,0.0,0,0,408,409,1,0,0
84.895,7390269,0,0,0.0,0,0,408,409,1,0,0
84.995,7390369,0,0,0.0,0,0,408,409,1,0,0
85.095,7390469,0,0,0.0,0,0,408,409,1,0,0
85.209,7390581,0,0,0.0,0,0,408,409,1,0,0
85.295,7390669,0,0,0.0,0,0,408,409,1,0,0
85.395,7390769,0,0,0.0,0,0,408,409,1,0,0
85.495,7390869,0,0,0.0,0,0,408,409,1,0,0
85.595,7390969,0,0,0.0,0,0,408,409,1,0,0
85.696,7391069,0,0,0.0,0,0,408,409,1,0,0
85.795,7391169,0,0,0.0,0,0,408,409,1,0,0
85.895,7391269,0,0,0.0,0,0,408,409,1,0,0
85.996,7391369,0,0,0.0,0,0,408,409,1,0,0
86.095,7391469,0,0,0.0,0,0,408,409,1,0,0
86.195,7391569,0,0,0.0,0,0,408,409,1,0,0
86.297,7391669,0,0,0.0,0,0,408,409,1,0,0
86.395,7391769,0,0,0.0,0,0,408,409,1,0,0
86.495,7391869,0,0,0.0,0,0,408,409,1,0,0
86.596,7391969,0,0,0.0,0,0,408,409,1,0,0
86.695,7392069,0,0,0.0,0,0,408,409,1,0,0
86.795,7392169,0,0,0.0,0,0,408,409,1,0,0
86.895,7392269,0,0,0.0,0,0,408,409,1,0,0
86.995,7392369,0,0,0.0,0,0,408,409,1,0,0
87.096,7392469,0,0,0.0,0,0,408,409,1,0,0
87.208,7392581,0,0,0.0,0,0,408,409,1,0,0
87.295,7392669,0,0,0.0,0,0,408,409,1,0,0
87.395,7392769,0,0,0.0,0,0,408,409,1,0,0
87.495,7392869,0,0,0.0,0,0,408,409,1,0,0
87.595,7392969,0,0,0.0,0,0,408,409,1,0,0
87.695,7393069,0,0,0.0,0,0,408,409,1,0,0
87.795,7393169,0,0,0.0,0,0,408,409,1,0,0
87.903,7393269,0,0,0.0,0,0,408,409,1,0,0
87.995,7393369,0,0,0.0,0,0,408,409,1,0,0
88.098,7393469,0,0,0.0,0,0,408,409,1,0,0
88.196,7393569,0,0,0.0,0,0,408,409,1,0,0
88.296,7393669,0,0,0.0,0,0,408,409,1,0,0
88.395,7393769,0,0,0.0,0,0,408,409,1,0,0
88.495,7393869,0,0,0.0,0,0,408,409,1,0,0
88.595,7393969,0,0,0.0,0,0,408,409,1,0,0
88.694,7394069,0,0,0.0,0,0,408,409,1,0,0
88.795,7394169,0,0,0.0,0,0,408,409,1,0,0
88.895,7394269,0,0,0.0,0,0,408,409,1,0,0
88.995,7394369,0,0,0.0,0,0,408,409,1,0,0
89.095,7394469,0,0,0.0,0,0,408,409,1,0,0
89.208,7394581,0,0,0.0,0,0,408,409,1,0,0
89.295,7394669,0,0,0.0,0,0,408,409,1,0,0
89.395,7394769,0,0,0.0,0,0,408,409,1,0,0
89.495,7394869,0,0,0.0,0,0,408,409,1,0,0
89.595,7394969,0,0,0.0,0,0,408,409,1,0,0
89.694,7395069,0,0,0.0,0,0,408,409,1,0,0
89.797,7395169,0,0,0.0,0,0,408,409,1,0,0
89.895,7395269,0,0,0.0,0,0,408,409,1,0,0
89.994,7395369,0,0,0.0,0,0,408,409,1,0,0
90.095,7395469,0,0,0.0,0,0,408,409,1,0,0
90.195,7395569,0,0,0.0,0,0,408,409,1,0,0
90.296,7395669,0,0,0.0,0,0,408,409,1,0,0
90.395,7395769,0,0,0.0,0,0,408,409,1,0,0
90.495,7395869,0,0,0.0,0,0,408,409,1,0,0
90.594,7395969,0,0,0.0,0,0,408,409,1,0,0
90.697,7396069,0,0,0.0,0,0,408,409,1,0,0
90.796,7396169,0,0,0.0,0,0,408,409,1,0,0
90.895,7396269,0,0,0.0,0,0,408,409,1,0,0
90.996,7396369,0,0,0.0,0,0,408,409,1,0,0
91.095,7396469,0,0,0.0,0,0,408,409,1,0,0
91.208,7396581,0,0,0.0,0,0,408,409,1,0,0
91.296,7396669,0,0,0.0,0,0,408,409,1,0,0
91.396,7396769,0,0,0.0,0,0,408,409,1,0,0
91.495,7396869,0,0,0.0,0,0,408,409,1,0,0
91.595,7396969,0,0,0.0,0,0,408,409,1,0,0
91.695,7397069,0,0,0.0,0,0,408,409,1,0,0
91.796,7397169,0,0,0.0,0,0,408,409,1,0,0
91.895,7397269,0,0,0.0,0,0,408,409,1,0,0
91.995,7397369,0,0,0.0,0,0,408,409,1,0,0
